Area,Year,Item,Area Harvested,Production,Yeild
Bangladesh,Y1975,Sorghum,894,681,7617
Bangladesh,Y1976,Sorghum,832,613,7368
Bangladesh,Y1977,Sorghum,818,589,7200
Bangladesh,Y1978,Sorghum,715,515,7203
Bangladesh,Y1979,Sorghum,1300,1000,7692
Bangladesh,Y1980,Sorghum,1300,1000,7692
Bangladesh,Y1981,Sorghum,1300,1000,7692
Bangladesh,Y1982,Sorghum,1300,1000,7692
Bangladesh,Y1983,Sorghum,1300,1000,7692
Bangladesh,Y1984,Sorghum,1700,1300,7647
Bangladesh,Y1985,Sorghum,1697,1286,7578
Bangladesh,Y1986,Sorghum,1737,1345,7743
Bangladesh,Y1987,Sorghum,1503,1159,7711
Bangladesh,Y1988,Sorghum,1500,1150,7667
Bangladesh,Y1989,Sorghum,1553,1212,7804
Bangladesh,Y1990,Sorghum,1012,820,8103
Bangladesh,Y1991,Sorghum,585,490,8376
Bangladesh,Y1992,Sorghum,603,542,8988
Bangladesh,Y1993,Sorghum,542,485,8948
Bangladesh,Y1994,Sorghum,465,460,9892
Bangladesh,Y1995,Sorghum,459,450,9804
Bangladesh,Y1996,Sorghum,492,490,9959
Bangladesh,Y1997,Sorghum,471,485,10297
Bangladesh,Y1998,Sorghum,810,640,7901
Bangladesh,Y1999,Sorghum,810,1000,12346
Bangladesh,Y2000,Sorghum,810,1000,12346
Bangladesh,Y2001,Sorghum,810,1000,12346
Bangladesh,Y2002,Sorghum,809,1000,12361
Bangladesh,Y2003,Sorghum,809,1000,12361
Bangladesh,Y2004,Sorghum,692,805,11633
Bangladesh,Y2005,Sorghum,420,555,13214
Bangladesh,Y2006,Sorghum,184,250,13587
Bangladesh,Y2007,Sorghum,182,245,13462
Bangladesh,Y2008,Sorghum,206,443,21505
Bangladesh,Y2009,Sorghum,200,266,13300
Bangladesh,Y2010,Sorghum,196,251,12806
Bangladesh,Y2011,Sorghum,150,220,14667
Bangladesh,Y2012,Sorghum,168,226,13452
Bangladesh,Y2013,Sorghum,134,152,11343
Bangladesh,Y2014,Sorghum,111,124,11171
Bangladesh,Y2015,Sorghum,95,100,10526
Bangladesh,Y2016,Sorghum,93,102,10968
Bangladesh,Y2017,Sorghum,83,92,11084
Bangladesh,Y2018,Sorghum,73,87,11918
Bangladesh,Y2019,Sorghum,79,87,11013
Bangladesh,Y1961,Spices nes,37600,116800,31064
Bangladesh,Y1962,Spices nes,31600,94500,29905
Bangladesh,Y1963,Spices nes,29500,81300,27559
Bangladesh,Y1964,Spices nes,29900,77200,25819
Bangladesh,Y1965,Spices nes,12900,41700,32326
Bangladesh,Y1966,Spices nes,13400,39600,29552
Bangladesh,Y1967,Spices nes,13400,41700,31119
Bangladesh,Y1968,Spices nes,11700,30500,26068
Bangladesh,Y1969,Spices nes,29716,52848,17784
Bangladesh,Y1970,Spices nes,29249,51078,17463
Bangladesh,Y1971,Spices nes,28270,51885,18353
Bangladesh,Y1972,Spices nes,27179,44856,16504
Bangladesh,Y1973,Spices nes,26298,40796,15513
Bangladesh,Y1974,Spices nes,25016,36781,14703
Bangladesh,Y1975,Spices nes,25345,37551,14816
Bangladesh,Y1976,Spices nes,23194,33727,14541
Bangladesh,Y1977,Spices nes,23576,33432,14181
Bangladesh,Y1978,Spices nes,23570,34095,14465
Bangladesh,Y1979,Spices nes,22888,33294,14546
Bangladesh,Y1980,Spices nes,22777,33286,14614
Bangladesh,Y1981,Spices nes,22364,32654,14601
Bangladesh,Y1982,Spices nes,22060,32649,14800
Bangladesh,Y1983,Spices nes,21127,30859,14606
Bangladesh,Y1984,Spices nes,21027,30898,14694
Bangladesh,Y1985,Spices nes,21610,34175,15814
Bangladesh,Y1986,Spices nes,21600,35445,16410
Bangladesh,Y1987,Spices nes,22416,39170,17474
Bangladesh,Y1988,Spices nes,22436,39305,17519
Bangladesh,Y1989,Spices nes,22258,41000,18420
Bangladesh,Y1990,Spices nes,23273,43560,18717
Bangladesh,Y1991,Spices nes,22711,43235,19037
Bangladesh,Y1992,Spices nes,22689,45555,20078
Bangladesh,Y1993,Spices nes,22539,45585,20225
Bangladesh,Y1994,Spices nes,22600,47000,20796
Bangladesh,Y1995,Spices nes,23100,45000,19481
Bangladesh,Y1996,Spices nes,23100,46000,19913
Bangladesh,Y1997,Spices nes,23100,47000,20346
Bangladesh,Y1998,Spices nes,23100,47000,20346
Bangladesh,Y1999,Spices nes,23067,46000,19942
Bangladesh,Y2000,Spices nes,22663,46000,20297
Bangladesh,Y2001,Spices nes,23085,48000,20793
Bangladesh,Y2002,Spices nes,24686,48000,19444
Bangladesh,Y2003,Spices nes,24686,48000,19444
Bangladesh,Y2004,Spices nes,26709,77000,28829
Bangladesh,Y2005,Spices nes,27923,86000,30799
Bangladesh,Y2006,Spices nes,28328,98885,34907
Bangladesh,Y2007,Spices nes,30881,116725,37798
Bangladesh,Y2008,Spices nes,33386,139066,41654
Bangladesh,Y2009,Spices nes,34965,140113,40072
Bangladesh,Y2010,Spices nes,34833,128517,36895
Bangladesh,Y2011,Spices nes,37607,139775,37167
Bangladesh,Y2012,Spices nes,39252,164000,41781
Bangladesh,Y2013,Spices nes,39040,157000,40215
Bangladesh,Y2014,Spices nes,40484,155000,38287
Bangladesh,Y2015,Spices nes,42087,151000,35878
Bangladesh,Y2016,Spices nes,46083,162000,35154
Bangladesh,Y2017,Spices nes,47332,168000,35494
Bangladesh,Y2018,Spices nes,46538,173079,37191
Bangladesh,Y2019,Spices nes,52133,173851,33348
Bangladesh,Y1961,Spinach,1350,6200,45926
Bangladesh,Y1962,Spinach,1350,6300,46667
Bangladesh,Y1963,Spinach,1400,6400,45714
Bangladesh,Y1964,Spinach,1400,6500,46429
Bangladesh,Y1965,Spinach,1450,6600,45517
Bangladesh,Y1966,Spinach,1450,6700,46207
Bangladesh,Y1967,Spinach,1500,6800,45333
Bangladesh,Y1968,Spinach,1500,6800,45333
Bangladesh,Y1969,Spinach,1550,7000,45161
Bangladesh,Y1970,Spinach,1600,7100,44375
Bangladesh,Y1971,Spinach,1650,7200,43636
Bangladesh,Y1972,Spinach,1700,7400,43529
Bangladesh,Y1973,Spinach,1722,7564,43926
Bangladesh,Y1974,Spinach,1766,7773,44015
Bangladesh,Y1975,Spinach,1999,8986,44952
Bangladesh,Y1976,Spinach,2088,9540,45690
Bangladesh,Y1977,Spinach,2102,9536,45366
Bangladesh,Y1978,Spinach,2078,9571,46059
Bangladesh,Y1979,Spinach,2245,10251,45661
Bangladesh,Y1980,Spinach,2432,11359,46706
Bangladesh,Y1981,Spinach,2607,12393,47537
Bangladesh,Y1982,Spinach,2785,12965,46553
Bangladesh,Y1983,Spinach,2825,13280,47009
Bangladesh,Y1984,Spinach,2813,13324,47366
Bangladesh,Y1985,Spinach,2875,13775,47913
Bangladesh,Y1986,Spinach,2965,13870,46779
Bangladesh,Y1987,Spinach,3220,14660,45528
Bangladesh,Y1988,Spinach,3543,16225,45795
Bangladesh,Y1989,Spinach,3750,16432,43819
Bangladesh,Y1990,Spinach,4014,18175,45279
Bangladesh,Y1991,Spinach,3931,18340,46655
Bangladesh,Y1992,Spinach,4140,19425,46920
Bangladesh,Y1993,Spinach,4403,20930,47536
Bangladesh,Y1994,Spinach,4450,21000,47191
Bangladesh,Y1995,Spinach,4450,22000,49438
Bangladesh,Y1996,Spinach,4850,23000,47423
Bangladesh,Y1997,Spinach,5048,24690,48910
Bangladesh,Y1998,Spinach,5176,24760,47836
Bangladesh,Y1999,Spinach,5260,25000,47529
Bangladesh,Y2000,Spinach,5666,26000,45888
Bangladesh,Y2001,Spinach,5666,27000,47653
Bangladesh,Y2002,Spinach,5666,27000,47653
Bangladesh,Y2003,Spinach,5666,28000,49418
Bangladesh,Y2004,Spinach,6070,29000,47776
Bangladesh,Y2005,Spinach,6530,31730,48591
Bangladesh,Y2006,Spinach,7130,36505,51199
Bangladesh,Y2007,Spinach,7436,38205,51378
Bangladesh,Y2008,Spinach,7793,44030,56499
Bangladesh,Y2009,Spinach,8016,42898,53515
Bangladesh,Y2010,Spinach,8181,45251,55312
Bangladesh,Y2011,Spinach,8077,43190,53473
Bangladesh,Y2012,Spinach,8094,43000,53126
Bangladesh,Y2013,Spinach,8094,43000,53126
Bangladesh,Y2014,Spinach,8094,44000,54361
Bangladesh,Y2015,Spinach,8237,46394,56324
Bangladesh,Y2016,Spinach,8722,50555,57963
Bangladesh,Y2017,Spinach,8744,66292,75814
Bangladesh,Y2018,Spinach,9257,55609,60072
Bangladesh,Y2019,Spinach,9580,57616,60142
Bangladesh,Y1961,Sugar cane,112908,4018280,355890
Bangladesh,Y1962,Sugar cane,117360,4488688,382472
Bangladesh,Y1963,Sugar cane,128691,4824984,374928
Bangladesh,Y1964,Sugar cane,140023,5448808,389137
Bangladesh,Y1965,Sugar cane,144070,6330696,439418
Bangladesh,Y1966,Sugar cane,153400,7671200,500078
Bangladesh,Y1967,Sugar cane,164300,8200000,499087
Bangladesh,Y1968,Sugar cane,166700,7710800,462555
Bangladesh,Y1969,Sugar cane,164700,7414100,450158
Bangladesh,Y1970,Sugar cane,165900,7518800,453213
Bangladesh,Y1971,Sugar cane,163500,7719900,472165
Bangladesh,Y1972,Sugar cane,140421,5776860,411396
Bangladesh,Y1973,Sugar cane,128327,5403684,421087
Bangladesh,Y1974,Sugar cane,147483,6443484,436897
Bangladesh,Y1975,Sugar cane,153602,6741283,438880
Bangladesh,Y1976,Sugar cane,133040,5980663,449539
Bangladesh,Y1977,Sugar cane,144590,6503802,449810
Bangladesh,Y1978,Sugar cane,153811,6777069,440610
Bangladesh,Y1979,Sugar cane,154901,6937494,447866
Bangladesh,Y1980,Sugar cane,151194,6676010,441553
Bangladesh,Y1981,Sugar cane,148774,6598838,443548
Bangladesh,Y1982,Sugar cane,161008,7135963,443205
Bangladesh,Y1983,Sugar cane,165769,7358380,443894
Bangladesh,Y1984,Sugar cane,166627,7169220,430256
Bangladesh,Y1985,Sugar cane,163635,6878040,420328
Bangladesh,Y1986,Sugar cane,160220,6640480,414460
Bangladesh,Y1987,Sugar cane,164708,6895910,418675
Bangladesh,Y1988,Sugar cane,173280,7207345,415936
Bangladesh,Y1989,Sugar cane,172078,6707205,389777
Bangladesh,Y1990,Sugar cane,186378,7423345,398295
Bangladesh,Y1991,Sugar cane,191077,7681940,402034
Bangladesh,Y1992,Sugar cane,187325,7445615,397470
Bangladesh,Y1993,Sugar cane,184688,7506525,406444
Bangladesh,Y1994,Sugar cane,180800,7110740,393293
Bangladesh,Y1995,Sugar cane,180099,7445650,413420
Bangladesh,Y1996,Sugar cane,174445,7165090,410736
Bangladesh,Y1997,Sugar cane,175580,7520540,428326
Bangladesh,Y1998,Sugar cane,175152,7378710,421275
Bangladesh,Y1999,Sugar cane,174000,6950925,399478
Bangladesh,Y2000,Sugar cane,170374,6910000,405578
Bangladesh,Y2001,Sugar cane,168826,6742000,399346
Bangladesh,Y2002,Sugar cane,162753,6502000,399501
Bangladesh,Y2003,Sugar cane,166172,6838395,411525
Bangladesh,Y2004,Sugar cane,163709,6483640,396047
Bangladesh,Y2005,Sugar cane,157131,6423380,408791
Bangladesh,Y2006,Sugar cane,152396,5510930,361619
Bangladesh,Y2007,Sugar cane,150059,5769945,384512
Bangladesh,Y2008,Sugar cane,129473,4983656,384919
Bangladesh,Y2009,Sugar cane,126261,5232649,414431
Bangladesh,Y2010,Sugar cane,117500,4490812,382197
Bangladesh,Y2011,Sugar cane,116175,4671348,402096
Bangladesh,Y2012,Sugar cane,107621,4603003,427705
Bangladesh,Y2013,Sugar cane,109264,4434000,405806
Bangladesh,Y2014,Sugar cane,107219,4508000,420448
Bangladesh,Y2015,Sugar cane,104263,4434070,425277
Bangladesh,Y2016,Sugar cane,98357,4207592,427788
Bangladesh,Y2017,Sugar cane,92060,3862775,419593
Bangladesh,Y2018,Sugar cane,90156,3638731,403604
Bangladesh,Y2019,Sugar cane,81062,3141923,387595
Bangladesh,Y1961,Sugar crops nes,9200,340000,369565
Bangladesh,Y1962,Sugar crops nes,9500,350000,368421
Bangladesh,Y1963,Sugar crops nes,9700,360000,371134
Bangladesh,Y1964,Sugar crops nes,10000,370000,370000
Bangladesh,Y1965,Sugar crops nes,10500,390000,371429
Bangladesh,Y1966,Sugar crops nes,11300,420000,371681
Bangladesh,Y1967,Sugar crops nes,12400,450000,362903
Bangladesh,Y1968,Sugar crops nes,13800,500000,362319
Bangladesh,Y1969,Sugar crops nes,14634,537755,367470
Bangladesh,Y1970,Sugar crops nes,12977,738836,569343
Bangladesh,Y1971,Sugar crops nes,12700,697071,548875
Bangladesh,Y1972,Sugar crops nes,12644,576471,455925
Bangladesh,Y1973,Sugar crops nes,12679,541127,426790
Bangladesh,Y1974,Sugar crops nes,12777,544918,426484
Bangladesh,Y1975,Sugar crops nes,12535,495157,395020
Bangladesh,Y1976,Sugar crops nes,12704,484837,381641
Bangladesh,Y1977,Sugar crops nes,12849,468355,364507
Bangladesh,Y1978,Sugar crops nes,13004,478964,368321
Bangladesh,Y1979,Sugar crops nes,12964,469200,361925
Bangladesh,Y1980,Sugar crops nes,13276,474160,357156
Bangladesh,Y1981,Sugar crops nes,13108,460964,351666
Bangladesh,Y1982,Sugar crops nes,13350,459868,344470
Bangladesh,Y1983,Sugar crops nes,13443,418220,311106
Bangladesh,Y1984,Sugar crops nes,13452,425424,316253
Bangladesh,Y1985,Sugar crops nes,13450,389536,289618
Bangladesh,Y1986,Sugar crops nes,12926,361071,279337
Bangladesh,Y1987,Sugar crops nes,12887,347365,269547
Bangladesh,Y1988,Sugar crops nes,12223,298495,244208
Bangladesh,Y1989,Sugar crops nes,12184,277025,227368
Bangladesh,Y1990,Sugar crops nes,12658,287325,226991
Bangladesh,Y1991,Sugar crops nes,12869,289250,224765
Bangladesh,Y1992,Sugar crops nes,13061,289980,222020
Bangladesh,Y1993,Sugar crops nes,13375,298170,222931
Bangladesh,Y1994,Sugar crops nes,13750,305000,221818
Bangladesh,Y1995,Sugar crops nes,14570,311000,213452
Bangladesh,Y1996,Sugar crops nes,14570,315000,216198
Bangladesh,Y1997,Sugar crops nes,14940,316000,211513
Bangladesh,Y1998,Sugar crops nes,14940,323000,216198
Bangladesh,Y1999,Sugar crops nes,15781,332000,210380
Bangladesh,Y2000,Sugar crops nes,15781,292000,185033
Bangladesh,Y2001,Sugar crops nes,16185,300000,185357
Bangladesh,Y2002,Sugar crops nes,16200,278000,171605
Bangladesh,Y2003,Sugar crops nes,16592,298000,179605
Bangladesh,Y2004,Sugar crops nes,16997,317000,186504
Bangladesh,Y2005,Sugar crops nes,18211,342000,187799
Bangladesh,Y2006,Sugar crops nes,20234,388000,191756
Bangladesh,Y2007,Sugar crops nes,21444,337820,157536
Bangladesh,Y2008,Sugar crops nes,17730,302066,170370
Bangladesh,Y2009,Sugar crops nes,17045,312566,183377
Bangladesh,Y2010,Sugar crops nes,12000,314976,262480
Bangladesh,Y2011,Sugar crops nes,13966,322135,230657
Bangladesh,Y2012,Sugar crops nes,14900,305000,204698
Bangladesh,Y2013,Sugar crops nes,12100,293000,242149
Bangladesh,Y2014,Sugar crops nes,14650,313000,213652
Bangladesh,Y2015,Sugar crops nes,13840,300938,217441
Bangladesh,Y2016,Sugar crops nes,11780,272094,230980
Bangladesh,Y2017,Sugar crops nes,11126,258777,232588
Bangladesh,Y2018,Sugar crops nes,11682,272072,232898
Bangladesh,Y2019,Sugar crops nes,9019,214941,238320
Bangladesh,Y1961,Sweet potatoes,37000,330000,89189
Bangladesh,Y1962,Sweet potatoes,39000,350000,89744
Bangladesh,Y1963,Sweet potatoes,41000,370000,90244
Bangladesh,Y1964,Sweet potatoes,44000,400000,90909
Bangladesh,Y1965,Sweet potatoes,46000,440000,95652
Bangladesh,Y1966,Sweet potatoes,44100,454000,102948
Bangladesh,Y1967,Sweet potatoes,58700,733000,124872
Bangladesh,Y1968,Sweet potatoes,66800,772000,115569
Bangladesh,Y1969,Sweet potatoes,69969,805926,115183
Bangladesh,Y1970,Sweet potatoes,72741,852054,117135
Bangladesh,Y1971,Sweet potatoes,72735,831896,114374
Bangladesh,Y1972,Sweet potatoes,67233,747117,111124
Bangladesh,Y1973,Sweet potatoes,63704,691366,108528
Bangladesh,Y1974,Sweet potatoes,60578,636845,105128
Bangladesh,Y1975,Sweet potatoes,66557,718678,107979
Bangladesh,Y1976,Sweet potatoes,71547,790599,110501
Bangladesh,Y1977,Sweet potatoes,70590,755565,107036
Bangladesh,Y1978,Sweet potatoes,71839,782826,108970
Bangladesh,Y1979,Sweet potatoes,72901,794952,109045
Bangladesh,Y1980,Sweet potatoes,72355,791270,109359
Bangladesh,Y1981,Sweet potatoes,67907,704377,103727
Bangladesh,Y1982,Sweet potatoes,66225,691527,104421
Bangladesh,Y1983,Sweet potatoes,66070,713555,108000
Bangladesh,Y1984,Sweet potatoes,65266,713033,109250
Bangladesh,Y1985,Sweet potatoes,61485,682600,111019
Bangladesh,Y1986,Sweet potatoes,55840,611980,109595
Bangladesh,Y1987,Sweet potatoes,51560,548155,106314
Bangladesh,Y1988,Sweet potatoes,51040,557545,109237
Bangladesh,Y1989,Sweet potatoes,52203,543920,104193
Bangladesh,Y1990,Sweet potatoes,52045,511687,98316
Bangladesh,Y1991,Sweet potatoes,50024,482635,96481
Bangladesh,Y1992,Sweet potatoes,48736,470190,96477
Bangladesh,Y1993,Sweet potatoes,45296,433545,95714
Bangladesh,Y1994,Sweet potatoes,44765,426935,95373
Bangladesh,Y1995,Sweet potatoes,45700,435000,95186
Bangladesh,Y1996,Sweet potatoes,45285,435105,96081
Bangladesh,Y1997,Sweet potatoes,43203,405875,93946
Bangladesh,Y1998,Sweet potatoes,41712,397620,95325
Bangladesh,Y1999,Sweet potatoes,41278,383000,92786
Bangladesh,Y2000,Sweet potatoes,40874,378000,92479
Bangladesh,Y2001,Sweet potatoes,39271,357000,90907
Bangladesh,Y2002,Sweet potatoes,38056,346000,90919
Bangladesh,Y2003,Sweet potatoes,36773,332030,90292
Bangladesh,Y2004,Sweet potatoes,35826,320495,89459
Bangladesh,Y2005,Sweet potatoes,35110,311440,88704
Bangladesh,Y2006,Sweet potatoes,34092,307695,90254
Bangladesh,Y2007,Sweet potatoes,33609,304090,90479
Bangladesh,Y2008,Sweet potatoes,31578,307221,97290
Bangladesh,Y2009,Sweet potatoes,31697,305025,96232
Bangladesh,Y2010,Sweet potatoes,31071,306633,98688
Bangladesh,Y2011,Sweet potatoes,30373,297539,97962
Bangladesh,Y2012,Sweet potatoes,24567,252891,102939
Bangladesh,Y2013,Sweet potatoes,27108,263000,97019
Bangladesh,Y2014,Sweet potatoes,25890,259472,100221
Bangladesh,Y2015,Sweet potatoes,25260,254633,100805
Bangladesh,Y2016,Sweet potatoes,24886,259372,104224
Bangladesh,Y2017,Sweet potatoes,25750,262702,102020
Bangladesh,Y2018,Sweet potatoes,23975,246816,102947
Bangladesh,Y2019,Sweet potatoes,23014,235881,102495
Bangladesh,Y1961,"Tangerines, mandarins, clementines, satsumas",700,5000,71429
Bangladesh,Y1962,"Tangerines, mandarins, clementines, satsumas",700,5000,71429
Bangladesh,Y1963,"Tangerines, mandarins, clementines, satsumas",700,5000,71429
Bangladesh,Y1964,"Tangerines, mandarins, clementines, satsumas",800,6000,75000
Bangladesh,Y1965,"Tangerines, mandarins, clementines, satsumas",700,5000,71429
Bangladesh,Y1966,"Tangerines, mandarins, clementines, satsumas",700,4000,57143
Bangladesh,Y1967,"Tangerines, mandarins, clementines, satsumas",700,4000,57143
Bangladesh,Y1968,"Tangerines, mandarins, clementines, satsumas",700,4000,57143
Bangladesh,Y1969,"Tangerines, mandarins, clementines, satsumas",702,4775,68020
Bangladesh,Y1970,"Tangerines, mandarins, clementines, satsumas",777,4313,55508
Bangladesh,Y1971,"Tangerines, mandarins, clementines, satsumas",647,3932,60773
Bangladesh,Y1972,"Tangerines, mandarins, clementines, satsumas",841,3612,42949
Bangladesh,Y1973,"Tangerines, mandarins, clementines, satsumas",838,3605,43019
Bangladesh,Y1974,"Tangerines, mandarins, clementines, satsumas",915,3675,40164
Bangladesh,Y1975,"Tangerines, mandarins, clementines, satsumas",931,3580,38453
Bangladesh,Y1976,"Tangerines, mandarins, clementines, satsumas",929,3580,38536
Bangladesh,Y1977,"Tangerines, mandarins, clementines, satsumas",925,3556,38443
Bangladesh,Y1978,"Tangerines, mandarins, clementines, satsumas",765,2398,31346
Bangladesh,Y1979,"Tangerines, mandarins, clementines, satsumas",782,2422,30972
Bangladesh,Y1980,"Tangerines, mandarins, clementines, satsumas",781,2431,31127
Bangladesh,Y1981,"Tangerines, mandarins, clementines, satsumas",780,2433,31192
Bangladesh,Y1982,"Tangerines, mandarins, clementines, satsumas",782,1973,25230
Bangladesh,Y1983,"Tangerines, mandarins, clementines, satsumas",804,2260,28109
Bangladesh,Y1984,"Tangerines, mandarins, clementines, satsumas",814,2465,30283
Bangladesh,Y1985,"Tangerines, mandarins, clementines, satsumas",801,2130,26592
Bangladesh,Y1986,"Tangerines, mandarins, clementines, satsumas",768,1732,22552
Bangladesh,Y1987,"Tangerines, mandarins, clementines, satsumas",632,1516,23987
Bangladesh,Y1988,"Tangerines, mandarins, clementines, satsumas",431,975,22622
Bangladesh,Y1989,"Tangerines, mandarins, clementines, satsumas",429,941,21935
Bangladesh,Y1990,"Tangerines, mandarins, clementines, satsumas",443,990,22348
Bangladesh,Y1991,"Tangerines, mandarins, clementines, satsumas",2541,8305,32684
Bangladesh,Y1992,"Tangerines, mandarins, clementines, satsumas",2556,9000,35211
Bangladesh,Y1993,"Tangerines, mandarins, clementines, satsumas",2576,8355,32434
Bangladesh,Y1994,"Tangerines, mandarins, clementines, satsumas",2580,8360,32403
Bangladesh,Y1995,"Tangerines, mandarins, clementines, satsumas",2428,8000,32949
Bangladesh,Y1996,"Tangerines, mandarins, clementines, satsumas",2428,8000,32949
Bangladesh,Y1997,"Tangerines, mandarins, clementines, satsumas",3280,8800,26829
Bangladesh,Y1998,"Tangerines, mandarins, clementines, satsumas",2428,8000,32949
Bangladesh,Y1999,"Tangerines, mandarins, clementines, satsumas",2832,8000,28249
Bangladesh,Y2000,"Tangerines, mandarins, clementines, satsumas",2832,9000,31780
Bangladesh,Y2001,"Tangerines, mandarins, clementines, satsumas",3641,11000,30211
Bangladesh,Y2002,"Tangerines, mandarins, clementines, satsumas",3641,11000,30211
Bangladesh,Y2003,"Tangerines, mandarins, clementines, satsumas",3642,12000,32949
Bangladesh,Y2004,"Tangerines, mandarins, clementines, satsumas",3642,12000,32949
Bangladesh,Y2005,"Tangerines, mandarins, clementines, satsumas",3642,10000,27457
Bangladesh,Y2006,"Tangerines, mandarins, clementines, satsumas",5180,19070,36815
Bangladesh,Y2007,"Tangerines, mandarins, clementines, satsumas",3764,17405,46241
Bangladesh,Y2008,"Tangerines, mandarins, clementines, satsumas",3690,15819,42870
Bangladesh,Y2009,"Tangerines, mandarins, clementines, satsumas",4030,15935,39541
Bangladesh,Y2010,"Tangerines, mandarins, clementines, satsumas",3260,20562,63074
Bangladesh,Y2011,"Tangerines, mandarins, clementines, satsumas",5000,19947,39894
Bangladesh,Y2012,"Tangerines, mandarins, clementines, satsumas",4822,20000,41477
Bangladesh,Y2013,"Tangerines, mandarins, clementines, satsumas",4560,20000,43860
Bangladesh,Y2014,"Tangerines, mandarins, clementines, satsumas",3961,18000,45443
Bangladesh,Y2015,"Tangerines, mandarins, clementines, satsumas",4512,21000,46543
Bangladesh,Y2016,"Tangerines, mandarins, clementines, satsumas",4449,21000,47202
Bangladesh,Y2017,"Tangerines, mandarins, clementines, satsumas",4041,23206,57426
Bangladesh,Y2018,"Tangerines, mandarins, clementines, satsumas",3593,22086,61470
Bangladesh,Y2019,"Tangerines, mandarins, clementines, satsumas",3573,22747,63664
Bangladesh,Y1961,Tea,32000,26542,8294
Bangladesh,Y1962,Tea,33000,23387,7087
Bangladesh,Y1963,Tea,36000,24599,6833
Bangladesh,Y1964,Tea,37000,28233,7631
Bangladesh,Y1965,Tea,38000,26592,6998
Bangladesh,Y1966,Tea,39765,28600,7192
Bangladesh,Y1967,Tea,40975,29300,7151
Bangladesh,Y1968,Tea,42443,28500,6715
Bangladesh,Y1969,Tea,43302,30318,7002
Bangladesh,Y1970,Tea,45604,31295,6862
Bangladesh,Y1971,Tea,45604,12007,2633
Bangladesh,Y1972,Tea,45604,24068,5278
Bangladesh,Y1973,Tea,45604,27216,5968
Bangladesh,Y1974,Tea,43162,32169,7453
Bangladesh,Y1975,Tea,43161,29388,6809
Bangladesh,Y1976,Tea,43099,34097,7911
Bangladesh,Y1977,Tea,42998,37022,8610
Bangladesh,Y1978,Tea,43183,38305,8870
Bangladesh,Y1979,Tea,43183,36610,8478
Bangladesh,Y1980,Tea,44091,39708,9006
Bangladesh,Y1981,Tea,45165,38772,8585
Bangladesh,Y1982,Tea,44543,40937,9190
Bangladesh,Y1983,Tea,44575,42202,9468
Bangladesh,Y1984,Tea,44553,37900,8507
Bangladesh,Y1985,Tea,44610,43285,9703
Bangladesh,Y1986,Tea,45700,38000,8315
Bangladesh,Y1987,Tea,45785,37595,8211
Bangladesh,Y1988,Tea,46424,40611,8748
Bangladesh,Y1989,Tea,46470,43581,9378
Bangladesh,Y1990,Tea,47418,39075,8241
Bangladesh,Y1991,Tea,47629,45012,9451
Bangladesh,Y1992,Tea,47657,45632,9575
Bangladesh,Y1993,Tea,47782,48900,10234
Bangladesh,Y1994,Tea,47786,50515,10571
Bangladesh,Y1995,Tea,47780,52000,10883
Bangladesh,Y1996,Tea,48015,47675,9929
Bangladesh,Y1997,Tea,48308,53310,11035
Bangladesh,Y1998,Tea,48598,50575,10407
Bangladesh,Y1999,Tea,48562,56000,11532
Bangladesh,Y2000,Tea,48600,46000,9465
Bangladesh,Y2001,Tea,48600,52000,10700
Bangladesh,Y2002,Tea,50990,58000,11375
Bangladesh,Y2003,Tea,50977,57500,11280
Bangladesh,Y2004,Tea,53215,57580,10820
Bangladesh,Y2005,Tea,53239,57580,10815
Bangladesh,Y2006,Tea,52609,58000,11025
Bangladesh,Y2007,Tea,57580,58500,10160
Bangladesh,Y2008,Tea,58005,59000,10172
Bangladesh,Y2009,Tea,59000,59500,10085
Bangladesh,Y2010,Tea,52236,60000,11486
Bangladesh,Y2011,Tea,56670,60500,10676
Bangladesh,Y2012,Tea,57900,62524,10799
Bangladesh,Y2013,Tea,58300,66259,11365
Bangladesh,Y2014,Tea,59925,63780,10643
Bangladesh,Y2015,Tea,60424,66101,10940
Bangladesh,Y2016,Tea,60059,64500,10739
Bangladesh,Y2017,Tea,53856,81850,15198
Bangladesh,Y2018,Tea,67043,78150,11657
Bangladesh,Y2019,Tea,54001,90685,16793
Bangladesh,Y1961,Tobacco,41300,25900,6271
Bangladesh,Y1962,Tobacco,43700,31800,7277
Bangladesh,Y1963,Tobacco,41300,29100,7046
Bangladesh,Y1964,Tobacco,40900,28200,6895
Bangladesh,Y1965,Tobacco,41700,27200,6523
Bangladesh,Y1966,Tobacco,44100,27300,6190
Bangladesh,Y1967,Tobacco,45700,38100,8337
Bangladesh,Y1968,Tobacco,45300,39100,8631
Bangladesh,Y1969,Tobacco,45700,40600,8884
Bangladesh,Y1970,Tobacco,45700,41200,9015
Bangladesh,Y1971,Tobacco,43700,47700,10915
Bangladesh,Y1972,Tobacco,41066,34724,8456
Bangladesh,Y1973,Tobacco,47086,39877,8469
Bangladesh,Y1974,Tobacco,46392,41599,8967
Bangladesh,Y1975,Tobacco,45624,40370,8848
Bangladesh,Y1976,Tobacco,49200,45176,9182
Bangladesh,Y1977,Tobacco,68053,63534,9336
Bangladesh,Y1978,Tobacco,55517,49873,8983
Bangladesh,Y1979,Tobacco,49798,43744,8784
